Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
BMLE;P63;Irrigation;I4;-44;;22/07/2009;15/10/2010;15/10/2010;;15/10/2010;28/04/2010;F;152;7560;234.8;153.5;0.346252129;4942.333901;648;6900;233.5;131.8;0.435546039;3894.732334;201;198;399;4500;230.2;151.1;0.343614248;2953.735882;18840;10246.45;1490;207;98.6;0.523671498;709.7294686;4310;203;114.1;0.437931034;114.1;2960;3000;34;6.2;0.817647059;547.0588235;829;10040;122;79.8;0.345901639;6567.147541;90;56.2;32;23.6
BMLE;P63;Irrigation;I4;-45;;05/08/2009;28/05/2011;;;;12/05/2010;F;142;6950;243.1;61.7;0.746194981;1763.944879;650;7500;264.9;64.5;0.756511891;1826.160815;201;196;397;4650;222.3;94.2;0.576248313;1970.445344;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-46;;16/09/2009;21/01/2011;;;06/11/2010;26/05/2010;F;143;7000;246.4;139.8;0.43262987;3971.590909;660;7300;221.2;97.4;0.559674503;3214.37613;194;196;390;4750;196;87.8;0.552040816;2127.806122;22985;13207.43;1780;230;84.9;0.630869565;657.0521739;5365;225;85.8;0.618666667;85.8;1330;1620;60;24.4;0.593333333;658.8;1120;14220;197;136.4;0.307614213;9845.725888;162;110.7;35;25.7
BMLE;P63;Irrigation;I4;-47;;28/10/2009;12/02/2011;;;;23/06/2010;M;142;6400;195.9;67.8;0.653905054;2215.007657;656;7800;224.9;70.3;0.68741663;2438.150289;196;194;390;4000;132.1;59.1;0.552611658;1789.553369;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-48;;28/10/2009;04/03/2011;;;18/12/2010;23/06/2010;F;138;6100;236.6;120.1;0.492392223;3096.407439;663;7000;277.7;129;0.535469932;3251.710479;198;204;402;5300;181.6;98;0.460352423;2860.132159;21920;12926.76;1610;224.9;47.9;0.787016452;342.9035127;5040;217.6;104.9;0.517922794;104.9;1825;2570;52;17.7;0.659615385;874.7884615;869;12700;214.6;156.8;0.269338304;9279.403541;181.1;129.8;33.5;27
BMLE;P63;Irrigation;I4;-49;;11/11/2009;;;;;07/07/2010;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-50;dry;25/11/2009;17/09/2011;20/07/2011;;;21/07/2010;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-51;;25/11/2009;15/04/2011;;;21/01/2011;18/08/2010;F;132;5650;185.6;79.5;0.571659483;2420.123922;658;6200;248;95;0.616935484;2375;201;198;399;4300;230.6;134.7;0.415871639;2511.751951;16520;8498.78;1490;194.8;64.7;0.667864476;494.8819302;5150;255.7;117.7;0.539694955;117.7;1725;2160;38.6;6.2;0.839378238;346.9430052;670;7720;180.5;123.6;0.315235457;5286.382271;153.3;102.1;27.2;21.5
BMLE;P63;Irrigation;I4;-52;;23/12/2009;22/10/2011;;;12/02/2011;01/09/2010;F;139;6050;229.2;69.4;0.697207679;1831.893543;639;5950;259.2;82.8;0.680555556;1900.694444;192;186;378;4550;211.9;100.1;0.527607362;2149.386503;23780;15980.92;1660;195.2;118;0.395491803;1003.483607;6460;160;100.5;0.371875;100.5;960;2340;33;17.4;0.472727273;1233.818182;975;13320;180.7;131.4;0.272827892;9685.932485;144.3;99.9;36.4;31.5
BMLE;P63;Irrigation;I4;-53;;06/01/2010;28/05/2011;;;04/03/2011;15/09/2010;F;134;5550;263;63.1;0.760076046;1331.577947;535;6300;240.3;80.2;0.66625052;2102.621723;201;203;404;4300;258.5;110;0.574468085;1829.787234;22630;13547.31;1520;210;100.3;0.522380952;725.9809524;6360;232;126.6;0.454310345;126.6;1280;1600;39;6.3;0.838461538;258.4615385;1172;13150;175;121;0.308571429;9092.285714;146;99.4;29;21.6
BMLE;P63;Irrigation;I4;-54;;20/01/2010;26/08/2011;20/07/2011;;07/03/2011;28/09/2010;F;137;4200;229.7;81.9;0.643447976;1497.518502;631;5800;211.9;67.9;0.679565833;1858.518169;206;208;414;3900;205.1;96.2;0.530960507;1829.254022;20880;13446.43;1490;208;109.1;0.475480769;781.5336538;5630;209;122.4;0.414354067;122.4;1500;1890;36;16.9;0.530555556;887.25;978;11870;180;128.6;0.285555556;8480.455556;151;105.2;29;23.4
BMLE;P63;Irrigation;I4;-55;;03/02/2010;02/07/2011;;;;27/10/2010;M;148;7000;225.5;50.7;0.775166297;1573.83592;636;6000;215.5;54.5;0.747099768;1517.401392;199;196;395;4200;213.6;85.7;0.598782772;1685.11236;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-56;;17/02/2010;22/10/2011;07/09/2011;;15/04/2011;27/10/2010;F;137;5850;249;74.9;0.699196787;1759.698795;634;5550;252.6;79.6;0.684877276;1748.931116;202;201;403;4400;265.8;114;0.571106095;1887.133183;3528.2;1052.73;1580;228;91.4;0.599122807;633.3859649;48.2;230;103.4;0.550434783;103.4;1225;1900;43;9;0.790697674;397.6744186;;;;;;;;;;
BMLE;P63;Irrigation;I4;-57;;03/03/2010;07/05/2011;;;07/05/2011;10/11/2010;F;149;7200;208.8;64.2;0.692528736;2213.793103;639;6300;183.5;57.1;0.688828338;1960.381471;202;198;400;4300;189.6;102.1;0.46149789;2315.559072;15840;7996.3;1580;202;47;0.767326733;367.6237624;5140;206;73.2;0.644660194;73.2;1225;1200;28;3.8;0.864285714;162.8571429;690;7920;191;136;0.287958115;5639.371728;157;109.7;34;26.3
BMLE;P63;Irrigation;I4;-58;;31/03/2010;22/10/2011;;06/10/2011;28/05/2011;08/12/2010;F;;;;;;;;;;;;;;;;;;;;;17210;8468.05;1210;208;34.6;0.833653846;201.2788462;4720;208;71.3;0.657211538;71.3;1888;1970;33;4.3;0.86969697;256.6969697;1049;9310;164;112.6;0.313414634;6392.109756;136;95.4;28;17.2
BMLE;P63;Irrigation;I4;-59;;31/03/2010;18/06/2011;;;18/06/2011;22/12/2010;F;132;5650;234.9;49.7;0.788420605;1195.423585;638;6100;225.3;57.5;0.744784731;1556.813138;198;195;393;3900;225.9;101.9;0.548915449;1759.229748;17750;9368.39;1510;215;41.8;0.805581395;293.572093;5150;218;79.7;0.63440367;79.7;975;1230;46;5.7;0.876086957;152.4130435;810;9860;129;92.1;0.286046512;7039.581395;103;71.4;26;20.7
BMLE;P63;Irrigation;I4;-60;;28/04/2010;;;;02/07/2011;19/01/2011;F;;;;;;;;;;;;;;;;;;;;;21560;11231.55;1610;203;28.1;0.861576355;222.862069;5250;212;78.7;0.628773585;78.7;1520;1830;43;5.1;0.881395349;217.0465116;1.18;12870;178;122.3;0.312921348;8842.702247;150;101.6;28;20.7
BMLE;P63;Irrigation;I4;-61;;12/05/2010;22/10/2011;;;;02/02/2011;M;142;6500;206.6;57.6;0.721200387;1812.197483;631;6050;254.6;76.9;0.697957581;1827.356638;202;198;400;4950;236.5;99.1;0.580972516;2074.186047;;;;;;;;;;;;;;;;;;;;;;;;;137;92.4;29;19
BMLE;P63;Irrigation;I4;-62;;26/05/2010;;;;;02/03/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-63;;09/06/2010;;;;;30/03/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-64;;23/06/2010;22/10/2011;;;17/09/2011;13/04/2011;F;140;6400;293.5;90.6;0.691311755;1975.60477;627;6200;256.9;79.3;0.69131958;1913.818606;203;196;399;4700;212.2;93.8;0.557964185;2077.568332;12350;5557.78;1050;234;41.1;0.824358974;184.4230769;3880;206;68.4;0.667961165;68.4;2365;2690;33;8.6;0.739393939;701.030303;451;4730;149;106.6;0.284563758;3384.013423;125;88.9;24;17.7
BMLE;P63;Irrigation;I4;-65;;21/07/2010;;;;;27/04/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-66;;04/08/2010;01/07/2011;;;22/10/2011;11/05/2011;F;;;;;;;634;6550;204.2;68.9;0.6625857;2210.063663;204;202;406;4200;241.7;114.2;0.527513446;1984.443525;21620;11460.88;1520;228;59.3;0.739912281;395.3333333;5340;221;83.2;0.623529412;83.2;1440;1710;34;4.9;0.855882353;246.4411765;1280;13050;144;97.2;0.325;8808.75;118;76.8;26;20.4
BMLE;P63;Irrigation;I4;-67;;01/09/2010;;;;;25/05/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-68;;15/09/2010;;;;;22/06/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-69;;28/09/2010;;;;;20/07/2011;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-70;;13/10/2010;;;;;20/07/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-71;;10/11/2010;;;;;04/08/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-72;;24/11/2010;;;;;18/08/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-73;;08/12/2010;;;;;21/09/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-74;;05/01/2011;;;;;06/10/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-75;;19/01/2011;;;;;02/11/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-76;;02/02/2011;;;;;02/11/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-77;;16/02/2011;;;;;18/11/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-78;;16/03/2011;;;;;18/11/2011;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-79;;30/03/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-80;;13/04/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-81;;11/05/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-82;;25/05/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-83;;08/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-84;;06/07/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-85;;20/07/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-86;;04/08/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-87;;07/09/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-88;;06/10/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-89;;06/10/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-90;;19/10/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-91;;02/11/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I4;-92;;18/11/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;42;;;04/04/2008;13/02/2008;;;;;86;1750;99.2;48.7;0.509072581;859.1229839;670;1950;55.6;45.7;0.178057554;1602.78777;198;202;400;1600;38.6;33.9;0.121761658;1405.181347;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;38;;;04/04/2008;;;;;;125;4550;175;42.9;0.754857143;1115.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;37;;;26/04/2008;;;;;;;;;;;;665;7000;216.1;55.2;0.744562702;1788.061083;215;206;421;3800;202;79.3;0.607425743;1491.782178;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;35;;;15/02/2008;;;;;;105;2700;195.7;49.8;0.745528871;687.0720491;635;2900;59.9;47.8;0.202003339;2314.190317;199;187;386;2100;82.4;67;0.186893204;1707.524272;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;34;;;;17/11/2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;30;;;15/02/2008;;;;;;80;2300;35.1;27.8;0.207977208;1821.652422;620;2400;60.5;48.8;0.19338843;1935.867769;190;188;378;2000;77.7;62.9;0.19047619;1619.047619;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;29;;;26/04/2008;;;;;;;;;;;;633;6300;223.8;51.8;0.768543342;1458.176944;210;199;409;2850;156.1;60.4;0.613068546;1102.754644;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;27;;;06/03/2008;;;;;;130;5550;211.7;49.7;0.765233821;1302.952291;630;6200;181.2;42.4;0.766004415;1450.772627;180;168;348;4200;129.6;50.1;0.613425926;1623.611111;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;26;pruning;;17/11/2008;;;;;;;;;;;;624;6100;170.1;44.6;0.737801293;1599.412111;205;200;405;3600;89.9;33.9;0.622914349;1357.508343;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;25;;;18/04/2008;;;;;;;;;;;;623;4350;158.7;41.9;0.735979836;1148.487713;194;196;390;2600;147.2;59.7;0.594429348;1054.483696;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;24;;;26/04/2008;;;;;;;;;;;;611;6250;215.8;53.8;0.750695088;1558.1557;184;194;378;3300;175.7;65.6;0.626636312;1232.100171;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;23;;;10/05/2008;;;;;;;;;;;;610;7400;167.8;38.4;0.771156138;1693.444577;200;200;400;3900;189;69.6;0.631746032;1436.190476;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;21;dry;;;18/03/2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;20;;;06/03/2008;;;;;;158;7800;248.7;56.3;0.773622839;1765.741858;611;6300;168.4;41.1;0.755938242;1537.589074;188;182;370;3400;166.5;64;0.615615616;1306.906907;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;19;;;22/03/2008;;;;;;147;6800;198.1;47.9;0.758202928;1644.220091;617;5900;189.7;43.8;0.76910912;1362.256194;197;195;392;3850;120.7;45.9;0.61971831;1464.084507;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;18;;;08/08/2008;;;;;;;;;;;;610;6200;203.9;53.4;0.738106915;1623.737126;184;182;366;3150;182;69.5;0.618131868;1202.884615;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;17;;;18/04/2008;;;;;;;;;;;;632;6250;163.8;44.4;0.728937729;1694.139194;196;198;394;3950;136.1;54;0.603232917;1567.229978;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;16;;;26/04/2008;;;;;;;;;;;;625;6200;211.7;53.1;0.749173359;1555.125177;223;215;438;3750;177.5;69.1;0.610704225;1459.859155;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;15;;;10/05/2008;;;06/03/2008;;F;;;;;;;625;5950;156.1;37.9;0.757206919;1444.618834;198;194;392;3750;177.1;67.4;0.619424054;1427.159797;20200;11207.23;1100;207.1;27.4;0.867696765;145.5335587;4750;232.8;83.6;0.640893471;83.6;270;350;41.5;6.4;0.845783133;53.97590361;1375;14000;193.4;128.5;0.33557394;9301.96484;164.5;107.8;28.9;20.7
BMLE;P63;Irrigation;I5;14;;;30/05/2008;;;22/03/2008;;F;;;;;;;645;5800;196;41.9;0.78622449;1239.897959;194;192;386;4100;138.7;48.6;0.649603461;1436.625811;26350;14444.19;2000;182.7;24.9;0.863711002;272.5779967;5300;111.4;36.3;0.674147217;36.3;357;500;49.2;6.6;0.865853659;67.07317073;2233;18550;171;114.1;0.332748538;12377.51462;138.7;90.7;32.3;23.4
BMLE;P63;Irrigation;I5;13;;;16/03/2009;;;;;;134;6100;268.2;63.8;0.762117823;1451.081283;603;5620;132.6;34.1;0.742835596;1445.263952;210;206;416;3640;81.9;31.4;0.616605617;1395.555556;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;12;;;16/03/2009;;;18/04/2008;;F;141;6320;199.4;47.4;0.762286861;1502.347041;584;5300;174.2;46.5;0.733065442;1414.753157;220;210;430;3420;81.1;31.2;0.615289766;1315.709001;30430;17527.58;1150;239.3;35.3;0.852486419;169.6406185;5750;111.3;36.5;0.672057502;36.5;306;530;42.2;5.9;0.860189573;74.09952607;2208;23000;141.9;95;0.330514447;15398.16772;115.6;75.6;26.3;19.4
BMLE;P63;Irrigation;I5;11;;;12/09/2008;;;26/04/2008;;F;;;;;;;621;6400;282.9;67;0.763167197;1515.72994;215;213;428;3700;100.7;37.7;0.625620655;1385.203575;28600;15861.46;2050;224.1;31;0.861668898;283.5787595;5300;188.4;58.6;0.68895966;58.6;338;550;75.8;10.7;0.85883905;77.63852243;2620;20700;213.4;142.8;0.330834114;13851.73383;182.4;119.7;31;23.1
BMLE;P63;Irrigation;I5;10;;;08/08/2008;;;10/05/2008;02/01/2008;F;;;;;;;650;6500;217.4;53.7;0.75298988;1605.565777;208;202;410;3500;144.8;52.9;0.634668508;1278.660221;31900;17470.5;2750;262.5;34.3;0.869333333;359.3333333;6950;135.4;44.8;0.669128508;44.8;240;700;94.3;11.3;0.880169671;83.88123012;2580;21500;276.2;189.2;0.314989138;14727.73353;236.1;161;40.1;28.2
BMLE;P63;Irrigation;I5;9;;;29/08/2008;;;30/05/2008;;F;;;;;;;621;6700;206.1;42.8;0.792333819;1391.363416;212;209;421;5000;160.5;53.9;0.664174455;1679.127726;30950;16888.96;2150;169.9;23.8;0.859917599;301.177163;7900;128.7;40;0.689199689;40;280;400;57.8;7.6;0.868512111;52.59515571;2106;20500;175.3;120.4;0.31317741;14079.86309;141.9;94.9;33.4;25.5
BMLE;P63;Irrigation;I5;8;;;12/09/2008;;;;02/01/2008;M;;;;;;;628;6700;280.9;66.8;0.762192951;1593.307227;206;204;410;4100;121.3;47.1;0.611706513;1592.003298;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;7;dry;;;16/03/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;6;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;6;dry;;;15/04/2009;;;25/04/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;5;;;12/05/2009;;;08/08/2008;13/02/2008;F;163;9660;213.4;48.3;0.77366448;2186.401125;682;8100;168;45;0.732142857;2169.642857;210;210;420;3820;92.3;35.5;0.615384615;1469.230769;27950;16072.48;1900;244.5;35.3;0.855623722;274.3149284;5700;139.8;48.4;0.65379113;48.4;180;250;35.6;4.3;0.879213483;30.19662921;2730;20100;171.5;117.7;0.313702624;13794.57726;144.4;98.4;27.1;19.3
BMLE;P63;Irrigation;I5;4;dry;;;16/03/2009;;29/08/2008;27/02/2008;F;;;;;;;;;;;;;;;;;;;;;23930.1;12967.86;1600;294.6;39.6;0.865580448;215.0712831;4650;67.6;18.1;0.732248521;18.1;130;130.1;29.3;3.4;0.883959044;15.09692833;1885;17550;172.1;112.7;0.34514817;11492.64962;141;91.2;31.1;21.5
BMLE;P63;Irrigation;I5;3;;;12/05/2009;;;12/09/2008;27/02/2008;F;158;8460;216.9;58.3;0.73121254;2273.941909;693;8240;170.2;41.6;0.755581669;2014.007051;204;202;406;3680;85.1;32.5;0.618096357;1405.405405;25350;14477.46;1900;145.1;20.3;0.860096485;265.8166782;6000;134.8;43.6;0.676557864;43.6;223;350;26.5;3.4;0.871698113;44.90566038;1930;17100;186.3;133.2;0.285024155;12226.08696;159.1;114;27.2;19.2
BMLE;P63;Irrigation;I5;2;dry;;;29/04/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;1;;;22/05/2009;;;;10/04/2008;M;135;7100;148.1;38.5;0.740040513;1845.712357;645;6620;190;46.4;0.755789474;1616.673684;200;198;398;3150;96.9;37.1;0.617131063;1206.037152;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-1;dry;12/09/2007;;24/06/2009;;;08/05/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-2;dry;26/09/2007;;24/06/2009;22/07/2009;;04/06/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-3;;24/10/2007;14/11/2009;;;;18/06/2008;M;134;6400;121.5;28.7;0.763786008;1511.769547;682;7220;156.4;32;0.795396419;1477.237852;210;206;416;5300;157.9;47.9;0.696643445;1607.78974;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-4;;22/11/2007;21/11/2009;;;;03/07/2008;M;150;6680;168.1;41.2;0.754907793;1637.215943;665;7200;202.7;47.2;0.767143562;1676.566354;208;200;408;4360;89.4;35.3;0.605145414;1721.565996;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-5;dry;05/12/2007;;17/10/2009;;;13/08/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-6;;19/12/2007;26/12/2009;;;;11/09/2008;M;130;5600;89.2;20.8;0.766816143;1305.829596;659;7460;87.5;21.7;0.752;1850.08;200;209;409;21500;67.2;22.7;0.662202381;7262.64881;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-7;dry;02/01/2008;;31/10/2009;;;11/09/2008;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-8;;16/01/2008;22/05/2009;;;;;A;140;7340;150;37.9;0.747333333;1854.573333;650;6680;139.6;35.6;0.744985673;1703.495702;202;204;406;3200;101.7;41;0.596853491;1290.06883;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-9;dry;30/01/2008;;17/10/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-10;dry;13/02/2008;;31/10/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-11;dry;27/02/2008;;12/09/2009;02/09/2009;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-12;;13/03/2008;21/11/2009;28/10/2009;;;13/11/2008;M;127;5600;196;42.8;0.781632653;1222.857143;635;6860;152.7;35.3;0.768827767;1585.841519;202;198;400;4660;90.4;37.2;0.588495575;1917.610619;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-13;;27/03/2008;12/06/2009;;10/06/2009;22/05/2009;26/11/2008;F;133;6400;144.7;41.7;0.711817554;1844.367657;635;6700;131.2;30.4;0.768292683;1552.439024;204;200;404;4100;75;28.1;0.625333333;1536.133333;28760;16395.92;2100;200.2;36.6;0.817182817;383.9160839;5000;188.8;66.6;0.647245763;66.6;68.5;1240;63.4;10.5;0.834384858;205.362776;1760;20420;278.9;191.8;0.312298315;14042.86841;242.8;165.2;36.1;26.6
BMLE;P63;Irrigation;I5;-14;dry;10/04/2008;;02/09/2009;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMLE;P63;Irrigation;I5;-15;;25/04/2008;21/11/2009;11/11/2009;;;07/01/2009;M;122;4080;143.2;31.3;0.781424581;891.7877095;631;5860;129.1;31.3;0.757552285;1420.74361;201;199;400;4440;70.7;26.7;0.622347949;1676.775106;;;;;;;;;;;;;;;;;;;;;;;;;;;;
