Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
PHLE;P1;Irrigation;T3;-93;Harvest;21/03/2009;10/12/2010;;;;16/01/2010;M;479.4;2642;100;20;0.8;528.4;145;147;292;1443;100;40;0.6;577.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-86;Harvest;21/03/2009;14/02/2011;;19/11/2010;;;A;396.4;1432;100;47;0.53;673.04;112;114;226;554;100;78;0.22;432.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-74;Harvest;17/04/2008;03/11/2009;;;;30/12/2008;M;427.4;1757;100;17;0.83;298.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-106;Harvest;03/04/2009;08/10/2010;;;;28/11/2009;M;489.2;3205;100;67;0.33;2147.35;170;165;335;2549;100;77;0.23;1962.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-65;Harvest;17/02/2008;09/09/2009;;;;;A;298.6;1731;100.2;15.3;0.847305389;264.3143713;94;98;192;870;100.4;39.4;0.607569721;341.4143426;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-68;;31/03/2008;03/11/2009;;;08/06/2009;15/12/2008;F;368;1456;100;17;0.83;247.52;136;132;268;672;100;43;0.57;288.96;;;539;50;8.3;0.834;89.474;1214;50;21.2;0.576;514.736;159;265;27.1;4.7;0.826568266;45.95940959;472;4463;313.6;216.2;0.310586735;3076.851403;271.5;190.1;42.1;26.1
PHLE;P1;Control;T4;-68;Harvest;17/04/2008;08/12/2009;;;23/06/2009;30/12/2008;F;417;1780;100;17;0.83;302.6;152;142;294;1108;100;39;0.61;432.12;;;640;50.1;7.5;0.850299401;95.80838323;1208;50.2;17.8;0.645418327;428.3346614;120;142;94.5;4.2;0.955555556;6.311111111;426;4520;404.5;326.6;0.192583436;3649.522868;351.8;300;33.2;26.6
PHLE;P1;Control;T3;-70;harvest;06/05/2008;08/12/2009;;;11/07/2009;19/01/2009;F;448;1689;100;16;0.84;270.24;152;147;299;1068;100;39;0.61;416.52;;;607;50.1;11.2;0.776447106;135.6966068;563;50;19.1;0.618;215.066;134;372;80.6;7.6;0.905707196;35.07692308;362;3462;440.3;328.3;0.254372019;2581.36407;396.4;300.9;33.8;27.4
PHLE;P1;Irrigation;T5;-98;;03/04/2009;04/05/2010;19/03/2010;;;16/01/2010;M;551.8;1832;100;33;0.67;604.56;157;152;309;869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-95;Harvest;03/04/2009;18/02/2010;;;;20/11/2009;M;518;2187;100;19;0.81;415.53;159;160;319;1499;100;44;0.56;659.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-95;;03/04/2009;29/03/2010;;;;16/01/2010;M;516.4;854;;;;;161;166;327;1661;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-94;Harvest;03/04/2009;08/11/2010;;;;07/11/2009;M;437;1987;100;21;0.79;417.27;162;165;327;1048;100;46;0.54;482.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-94;Harvest;03/04/2009;10/12/2010;;;;16/01/2010;M;531.2;2686;100;21;0.79;564.06;175;178;353;2170;100;40;0.6;868;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-64;;31/03/2008;04/01/2010;;;;01/12/2008;M;500.4;2617;100;16;0.84;418.72;164;166;330;2082;100;41;0.59;853.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-87;Harvest;03/04/2009;14/02/2011;;;;;A;438;2693;100;17;0.83;457.81;146;149;295;1362;100;40;0.6;544.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-73;Harvest;31/03/2008;06/10/2009;;;;30/12/2008;M;408.8;1766;100;16;0.84;282.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-72;Harvest;17/03/2008;06/10/2009;28/12/2009;;;15/12/2008;M;421.4;1714;100;15;0.85;257.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-108;Harvest;16/04/2009;08/11/2010;;;;30/12/2009;M;452.2;2512;100;21;0.79;527.52;133;134;267;1171;100;43;0.57;503.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-107;Harvest;16/04/2009;08/11/2010;;;;15/12/2009;M;499.2;2404;100;21;0.79;504.84;158;160;318;1481;100;44;0.56;651.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-64;Harvest;31/01/2008;09/09/2009;;;;20/10/2008;M;403.2;1643;100.4;18.2;0.8187251;297.8346614;122;126;248;556;100.2;38.2;0.618762475;211.9680639;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-63;Harvest;17/01/2008;09/09/2009;;;;;A;308.4;1803;100;19.7;0.803;355.191;120;124;244;683;100;39.5;0.605;269.785;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-67;harvest;17/03/2008;03/11/2009;;;13/05/2009;01/12/2008;F;439.2;1707;100;17;0.83;290.19;136;139;275;1262;100;43;0.57;542.66;;;569;50;7.9;0.842;89.902;1017;50;18.3;0.634;372.222;109;569;39.3;16.9;0.569974555;244.6844784;517;4062;573.6;249.3;0.565376569;1765.440377;536.8;217.9;36.8;31.4
PHLE;P1;Control;T2;-66;;17/03/2008;03/11/2009;;;;15/12/2008;M;258.4;1494;100;17;0.83;253.98;83;89;172;519;100;42;0.58;217.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-69;harvest;17/04/2008;08/12/2009;28/12/2009;;08/06/2009;30/12/2008;F;364;1844;100;15;0.85;276.6;132;126;258;1329;100;37;0.63;491.73;;;546;50;7.2;0.856;78.624;864;50;17.7;0.646;305.856;251;502;50;8.3;0.834;83.332;348;5916;422.8;269.9;0.361636708;3776.557237;312.8;229;50;40.9
PHLE;P1;Control;T4;-67;Harvest;31/03/2008;03/11/2009;;;11/06/2009;15/12/2008;F;429.2;1897;100;18;0.82;341.46;133;129;262;1031;100;45;0.55;463.95;;;565;50;7.4;0.852;83.62;951;50;18.3;0.634;348.066;263;468;49;6.5;0.867346939;62.08163265;436;4240;492.5;38.2;0.922436548;328.8690355;422.1;;46.1;38.2
PHLE;P1;Control;T3;-68;harvest;17/04/2008;08/12/2009;;;18/06/2009;30/12/2008;F;456;1905;100;17;0.83;323.85;158;164;322;1067;100;37;0.63;394.79;;;621;50.3;7.7;0.846918489;95.06361829;1175;50.1;19.3;0.614770459;452.6447106;155;264;74.5;;;;382;4327;507.2;;;;474.5;;32.7;
PHLE;P1;Irrigation;T5;-100;;16/04/2009;24/08/2010;;;;29/01/2010;M;568;1812;100;32;0.68;579.84;161;164;325;924;100;94;0.06;868.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-99;;16/04/2009;24/08/2010;18/08/2010;;;29/01/2010;F;574;1643;100;45;0.55;739.35;162;166;328;814;100;79;0.21;643.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-96;Harvest;16/04/2009;09/12/2010;;;;20/11/2009;M;457.2;2035;100;21;0.79;427.35;136;133;269;1275;100;40;0.6;510;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-96;Harvest;16/04/2009;08/01/2011;;;;;A;528;2970;100;23;0.77;683.1;162;168;330;2196;100;45;0.55;988.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-96;;16/04/2009;29/03/2010;;;;;A;512;1169;100;37;0.63;432.53;154;150;304;1830;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-95;Harvest;16/04/2009;17/02/2010;;30/12/2009;;31/01/2010;M;511;2644;100;22;0.78;581.68;155;151;306;1925;100;42;0.58;808.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-63;harvest;17/03/2008;07/09/2009;;;;17/11/2008;M;397;2269;100.2;19;0.810379242;430.249501;138;143;281;1120;100.2;43.5;0.565868263;486.2275449;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-88;Harvest;16/04/2009;14/02/2011;17/12/2010;;;;A;469.4;2395;100;25;0.75;598.75;138;140;278;1017;100;77;0.23;783.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-71;Harvest;17/03/2008;06/10/2009;;;23/06/2009;30/12/2008;F;422;1831;100;14;0.86;256.34;;;;;;;;;;;383;50;8.6;0.828;65.876;689;50.3;20.1;0.600397614;275.3260437;158;313;91.6;9.4;0.897379913;32.12008734;364;3432;610.2;441.8;0.27597509;2484.853491;554;380.6;72.5;61.2
PHLE;P1;Control;T6;-62;Harvest;17/01/2008;09/09/2009;;;;;A;338.2;1836;100.2;15.2;0.848303393;278.5149701;104;108;212;558;100.3;35.5;0.646061815;197.4975075;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-65;harvest;29/02/2008;05/10/2009;;;07/01/2010;20/10/2008;F;322.2;1671;100;18;0.82;300.78;108;110;218;700;100;41;0.59;287;;;840;52;9;0.826923077;145.3846154;978;52;15;0.711538462;282.1153846;293;425;35;7;0.8;85;750;8034;529;370;0.300567108;5619.243856;477;328;52;42
PHLE;P1;Control;T3;-67;leaflets were broke;17/04/2008;08/12/2009;;;11/06/2009;15/12/2008;F;347;;;;;;114;119;233;;;;;;;;601;50.3;8.3;0.83499006;99.17097416;1302;50.3;19.1;0.62027833;494.3976143;141;736;64.4;11.5;0.821428571;131.4285714;356;4932;572.7;399.2;0.302950934;3437.845993;513.9;361.9;45.6;37.3
PHLE;P1;Control;T4;-66;Harvest;17/03/2008;03/11/2009;;;10/06/2009;01/12/2008;F;340;1799;100;18;0.82;323.82;108;104;212;1105;100;43;0.57;475.15;;;605;50.1;;;;1137;50.1;;;;112;190;;;;;519;5430;526.1;365.7;0.304885003;3774.474435;457.1;327.5;45.6;38.2
PHLE;P1;Irrigation;T1;-97;Harvest;30/04/2009;05/01/2011;;;;16/01/2010;M;450;2277;100;24;0.76;546.48;113;125;238;1327;100;44;0.56;583.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-62;harvest;29/02/2008;07/09/2009;;;29/04/2009;17/11/2008;F;493.2;2489;100.3;17.3;0.827517448;429.3090728;141;145;286;1796;100.4;42.5;0.576693227;760.2589641;;;650;50.1;7.1;0.858283433;92.11576846;1478;50.1;17.6;0.648702595;519.2175649;132;510;27.9;3.3;0.88172043;60.32258065;592;5611;348.6;253.5;0.272805508;4080.288296;300.9;214;47.7;39.5
PHLE;P1;Irrigation;T2;-109;Harvest;01/05/2009;08/11/2010;;;;30/12/2009;M;474.2;2501;100;20;0.8;500.2;154;156;310;1387;100;46;0.54;638.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-101;;01/05/2009;22/09/2010;21/09/2010;;;;;559;1791;100;32;0.68;573.12;162;160;322;1121;100;73;0.27;818.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-97;Harvest;01/05/2009;14/02/2011;;;;18/02/2010;M;505.2;2969;100;18;0.82;534.42;146;148;294;711;100;42;0.58;298.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-97;;01/05/2009;29/03/2010;;;;;A;522;1503;100;24;0.76;360.72;165;170;335;2139;100;44;0.56;941.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-89;Harvest;01/05/2009;14/02/2011;;;;;A;506.2;2806;100;19;0.81;533.14;152;155;307;1485;100;40;0.6;594;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-70;Harvest;29/02/2008;09/09/2009;;;;15/12/2008;M;426.4;1790;100;15.4;0.846;275.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-69;Harvest;17/02/2008;09/09/2009;;;;15/12/2008;M;420.4;1841;100.3;13.7;0.863409771;251.4626122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-61;Harvest;31/12/2007;11/07/2009;;;;;A;421;1832;100.1;19.1;0.809190809;349.5624376;163;160;323;1483;100;38.9;0.611;576.887;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-60;Harvest;17/12/2007;11/07/2009;;;01/05/2009;01/11/2008;F;258.4;1542;100.2;18.6;0.814371257;286.239521;82;80;162;751;100.3;37.7;0.624127617;282.2801595;;;372;50;;;;892;50;;;;96;356;88.9;;;;187;1980;640.3;450.9;0.295798844;1394.318288;571.8;412.1;47.4;38.8
PHLE;P1;Control;T2;-64;harvest;29/02/2008;05/10/2009;;;20/04/2009;03/11/2008;F;455;1731;100;18;0.82;311.58;143;146;289;1139;100;41;0.59;466.99;;;504;50.3;7.4;0.852882704;74.1471173;1102;50.1;18.9;0.622754491;415.7245509;282;424;23.2;10.8;0.534482759;197.3793103;310;2507;276.8;233.7;0.155708092;2116.639812;231.4;197.8;45.4;35.9
PHLE;P1;Control;T2;-63;harvest;17/02/2008;07/09/2009;;;13/04/2009;20/10/2008;F;386;1572;100;19;0.81;298.68;130;134;264;1112;100;41;0.59;455.92;;;512;50.2;10.6;0.788844622;108.1115538;1015;50.2;20.6;0.589641434;416.5139442;112;643;27.1;14;0.483394834;332.1771218;418;3034;276.8;198.6;0.282514451;2176.851156;231.4;161.9;45.4;36.7
PHLE;P1;Control;T3;-66;harvest;17/03/2008;03/11/2009;;;08/06/2009;01/12/2008;F;453.2;1892;100;17;0.83;321.64;146;151;297;1534;100;42;0.58;644.28;;;452;50.1;7.9;0.842315369;71.27345309;910;50.2;19;0.621513944;344.4223108;195;738;77.2;17.7;0.770725389;169.2046632;238;3250;509.8;374.5;0.265398195;2387.455865;466.3;339.5;43.1;35
PHLE;P1;Control;T4;-65;Harvest;29/02/2008;05/10/2009;;;08/06/2009;01/12/2008;F;465.2;2043;100;17;0.83;347.31;151;152;303;1463;100;45;0.55;658.35;;;533;50.3;7.7;0.846918489;81.59244533;902;50.2;16.8;0.665338645;301.8645418;109;217;45.8;6.8;0.851528384;32.21834061;437;4641;458.2;318.7;0.304452204;3228.03732;400.9;271.6;57.3;47.1
PHLE;P1;Control;T3;-65;harvest;29/02/2008;03/11/2009;;;26/05/2009;01/12/2008;F;288;1714;100;18;0.82;308.52;92;97;189;785;100;42;0.58;329.7;;;457;50;8;0.84;73.12;1201;50;17.8;0.644;427.556;138;602;47.7;7.6;0.84067086;95.91614256;374;2532;437.8;308.1;0.296253997;1781.884879;379.3;276.7;38;31.4
PHLE;P1;Control;T4;-64;Harvest;29/02/2008;05/10/2009;;;11/05/2009;17/11/2008;F;421;2060;100;18;0.82;370.8;137;131;268;1168;100;43;0.57;502.24;;;495;50;8.8;0.824;87.12;2020;50;17.8;0.644;719.12;136;410;56.2;8.5;0.848754448;62.01067616;622;4014;366.1;;;;332.8;;33.3;
PHLE;P1;Control;T1;-61;harvest;29/02/2008;07/09/2009;;;;20/10/2008;M;331;2281;100.5;16.9;0.831840796;383.5711443;104;108;212;1168;100.6;43.2;0.570576541;501.5666004;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-60;harvest;17/02/2008;07/09/2009;;;13/04/2009;20/10/2008;F;502.6;2461;100.4;20.2;0.798804781;495.1414343;158;162;320;1772;100.4;41.3;0.588645418;728.9203187;;;926;50.5;13.2;0.738613861;242.0435644;2012;50.3;20.6;0.590457256;824;114;951;22.7;6.6;0.709251101;276.5022026;782;6623;349.8;256.3;0.267295597;4852.701258;295.5;211.7;54.3;44.6
PHLE;P1;Irrigation;T2;-111;Harvest;20/05/2009;08/11/2010;;;;31/01/2010;M;422;2343;100;19;0.81;445.17;135;136;271;1015;100;43;0.57;436.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-110;Harvest;20/05/2009;08/11/2010;;;;16/01/2010;M;475.6;2472;100;20;0.8;494.4;130;130;260;1496;100;45;0.55;673.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-103;;20/05/2009;04/06/2010;01/04/2010;;;19/03/2010;M;494;2783;100;16;0.84;445.28;147;142;289;1413;100;39;0.61;551.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-102;;20/05/2009;08/01/2011;;;;03/03/2010;M;550;1812;100;33;0.67;597.96;134;156;290;978;100;78;0.22;762.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-99;Harvest;20/05/2009;12/02/2011;;;09/07/2010;31/01/2010;F;508;2096;100;17;0.83;356.32;166;168;334;1554;100;38;0.62;590.52;;;423;51;10;0.803921569;82.94117647;1052;52;18;0.653846154;364.1538462;173;525;55;8;0.854545455;76.36363636;509;5025;236;158.5;0.328389831;3374.841102;326;110;60;48.5
PHLE;P1;Irrigation;T3;-99;Harvest;20/05/2009;14/02/2011;;;;18/02/2010;M;542.4;2281;100;18;0.82;410.58;174;176;350;1371;100;40;0.6;548.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-99;;20/05/2009;09/03/2010;;;;20/11/2009;F;529.2;1608;100;37;0.63;594.96;168;171;339;1652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-98;Harvest;20/05/2009;05/01/2011;;;;16/01/2010;M;509;2267;100;22;0.78;498.74;148;153;301;1449;100;43;0.57;623.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-98;Harvest;20/05/2009;14/02/2011;;;;18/02/2010;M;426;2462;100;18;0.82;443.16;123;126;249;1478;100;40;0.6;591.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-98;;20/05/2009;29/03/2010;;;;20/11/2009;F;526;1304;100;36;0.64;469.44;167;170;337;1733;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-91;Harvest;20/05/2009;14/02/2011;;;;;A;466.2;2954;100;18;0.82;531.72;148;153;301;1298;100;39;0.61;506.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-90;Harvest;20/05/2009;14/02/2011;;;;;A;517.8;2540;100;19;0.81;482.6;155;159;314;1436;100;38;0.62;545.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-68;Harvest;17/02/2008;10/07/2009;;;;15/12/2008;M;418;1835;100;17.2;0.828;315.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-67;Harvest;31/01/2008;10/07/2009;;;;15/12/2008;M;480;1826;100;17.6;0.824;321.376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-59;Harvest;17/12/2007;04/06/2009;;;07/04/2009;20/10/2008;F;410.4;1661;100;16.6;0.834;275.726;133;137;270;1181;100;39.5;0.605;466.495;;;559;50.1;7.4;0.852295409;82.56686627;646;50;20.1;0.598;259.692;253;506;44.3;13.4;0.69751693;153.0564334;327;4905;607.5;199.7;0.67127572;1612.392593;537.2;141.6;70.3;58.1
PHLE;P1;Control;T6;-58;Harvest;17/12/2007;04/06/2009;;;19/03/2009;20/09/2008;F;432;1737;100;17.3;0.827;300.501;133;138;271;1308;100;41.3;0.587;540.204;;;600;50;9.2;0.816;110.4;1389;50;20.6;0.588;572.268;158;475;58.1;8.2;0.858864028;67.03958692;446;5203;489.5;338.6;0.308273749;3599.051685;439.5;296.8;50;41.8
PHLE;P1;Control;T2;-62;harvest;31/01/2008;07/09/2009;;;;07/10/2008;M;271.6;1586;100.4;16.5;0.835657371;260.6474104;62;66;128;801;100.2;40.6;0.594810379;324.5568862;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-63;Harvest;17/02/2008;05/10/2009;;;;17/11/2008;M;455.2;2061;100;18;0.82;370.98;148;150;298;1372;100;45;0.55;617.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-64;harvest;29/02/2008;05/10/2009;;;11/05/2009;17/11/2008;F;362.1;1884;100;16;0.84;301.44;121;125;246;1079;100;41;0.59;442.39;;;432;50;8.3;0.834;71.712;1320;50.2;19.1;0.619521912;502.2310757;125;320;33.9;5.3;0.843657817;50.02949853;420;2744;394.8;;;;356.8;;38;
PHLE;P1;Control;T4;-62;Harvest;31/01/2008;09/09/2009;;;;03/11/2008;M;426.2;2088;100.2;19;0.810379242;395.9281437;108;112;220;1043;100.2;38.9;0.611776447;404.9171657;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-59;harvest;17/02/2008;07/09/2009;;;23/03/2009;07/10/2008;F;342;2183;100.3;18.4;0.816550349;400.4705882;100;104;204;832;100.2;42.1;0.579840319;349.5728543;;;1091;50;7.1;0.858;154.922;2798;50;17.1;0.658;956.916;121;146;29.3;4.1;0.860068259;20.43003413;841;8651;410.5;296.6;0.277466504;6250.637272;349.5;247.5;61;49.1
PHLE;P1;Control;T1;-58;harvest;31/01/2008;07/09/2009;;;10/03/2009;20/08/2008;F;477.6;2141;100.2;17.8;0.822355289;380.3373253;148;151;299;1699;100;41.8;0.582;710.182;;;998;50.1;14.2;0.716566866;282.8662675;1968;50.3;19;0.622266402;743.3797217;210;834;25.1;5.5;0.780876494;182.749004;872;7482;315.2;228.8;0.274111675;5431.096447;249.3;174.6;65.9;54.2
PHLE;P1;Irrigation;T2;-113;Harvest;02/06/2009;10/12/2010;;;;31/01/2010;M;461.2;1479;100;20;0.8;295.8;160;164;324;724;100;41;0.59;296.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-112;Harvest;02/06/2009;10/12/2010;;;;31/01/2010;M;445.4;1956;100;23;0.77;449.88;156;161;317;1623;100;66;0.34;1071.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-105;;02/06/2009;10/12/2010;;;;;A;551.6;2313;100;22;0.78;508.86;176;179;355;1104;100;58;0.42;640.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-104;;02/06/2009;08/01/2011;17/12/2010;;;01/04/2010;F;546.2;1657;100;38;0.62;629.66;178;175;353;513;100;78;0.22;400.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-101;;02/06/2009;09/03/2010;;;;20/11/2009;F;527.2;1487;100;36;0.64;535.32;162;164;326;1067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-100;Harvest;02/06/2009;12/02/2011;;;17/07/2010;17/02/2010;F;501.2;2253;100;17;0.83;383.01;155;158;313;1508;100;39;0.61;588.12;;;708;51;9;0.823529412;124.9411765;1025;52;18;0.653846154;354.8076923;103;602;51;11;0.784313725;129.8431373;692;7532;372;257;0.309139785;5203.55914;372;192.9;79;64.1
PHLE;P1;Irrigation;T3;-100;Harvest;02/06/2009;14/02/2011;;;;03/03/2010;M;516.2;2762;100;17;0.83;469.54;129;135;264;1614;100;40;0.6;645.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-100;;02/06/2009;10/03/2010;;;;20/11/2009;F;522.4;1799;100;22;0.78;395.78;168;170;338;1736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-93;Harvest;02/06/2009;01/03/2011;;;08/11/2010;21/03/2009;F;554.2;3251;100;39;0.61;1267.89;162;158;320;1826;100;39;0.61;712.14;;;384;51;9;0.823529412;67.76470588;927;53;11;0.79245283;192.3962264;96;371;37;21;0.432432432;210.5675676;418;3.689;872;601.4;0.310321101;2.544225459;872;527.8;94;73.6
PHLE;P1;Irrigation;T4;-92;Harvest;02/06/2009;01/03/2011;;;;;A;508;3214;100;39;0.61;1253.46;159;152;311;1678;100;39;0.61;654.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-66;Harvest;31/01/2008;10/07/2009;;;;15/12/2008;M;277.4;1766;100.2;17.8;0.822355289;313.7205589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-65;Harvest;17/01/2008;04/06/2009;;;;;A;412.2;1798;100;17.1;0.829;307.458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-57;Harvest;30/11/2007;04/06/2009;;;11/03/2009;03/09/2008;F;313.6;1787;100;16.4;0.836;293.068;94;96;190;989;100;39.4;0.606;389.666;;;414;50.2;9.4;0.812749004;77.52191235;1033;50;19.5;0.61;402.87;88;354;55.4;19.7;0.644404332;125.8808664;412;3531;394;281.5;0.285532995;2522.782995;349;246.8;45;34.7
PHLE;P1;Control;T2;-61;harvest;17/01/2008;07/09/2009;;;19/03/2009;07/10/2008;F;240.2;1408;100;16.4;0.836;230.912;84;86;170;594;100.1;39.6;0.604395604;234.989011;;;620;50.2;8.4;0.832669323;103.7450199;1342;50.2;18.8;0.625498008;502.5816733;372;589;66.2;9.9;0.850453172;88.08308157;425;4902;397.4;289.8;0.27075994;3574.734776;336;239.3;61.4;50.5
PHLE;P1;Control;T2;-60;harvest;17/01/2008;07/09/2009;;;16/03/2009;07/10/2008;F;318.2;1738;100;18.3;0.817;318.054;106;112;218;754;100;39.9;0.601;300.846;;;597;50;8.1;0.838;96.714;2330;50;19.4;0.612;904.04;290;982;42;11.1;0.735714286;259.5285714;496;4012;352.3;248.1;0.29577065;2825.368152;295.4;201.2;56.9;46.9
PHLE;P1;Control;T4;-61;Harvest;17/01/2008;09/09/2009;;;;03/11/2008;M;441.8;2174;100;18.8;0.812;408.712;134;139;273;1219;100.4;40.5;0.596613546;491.7280876;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-63;harvest;17/02/2008;05/10/2009;;;;03/11/2008;M;392.2;2060;100;16;0.84;329.6;130;132;262;1092;100;41;0.59;447.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
