Urut;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafWaterContent;LeafletDW;HarvestingBunchDate;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
1102;P83;Irrigation;I13;-3;pruning;24/10/07;19/12/10;;;;;A;143,00;5180,00;93,50;25,40;0,73;1407,20;634,00;6300,00;82,30;21,00;0,74;1607,50;195,00;189,00;384,00;3600,00;74,70;19,70;0,74;949,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103;P83;Irrigation;I13;-4;dry;21/11/07;;17/10/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1104;P83;Irrigation;I13;-5;pruning;19/12/07;19/12/10;;;;;A;158,00;5200,00;104,90;24,20;0,77;1199,60;632,00;6380,00;87,60;21,20;0,76;1544,00;192,00;188,00;380,00;3300,00;82,30;66,50;0,19;2666,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1105;P83;Irrigation;I13;-6;;02/01/08;;07/11/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1106;P83;Irrigation;I13;-7;;02/01/08;;07/01/10;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1107;P83;Irrigation;I13;-8;dry;16/01/08;;01/04/10;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1108;P83;Irrigation;I13;-9;dry;30/01/08;;17/09/09;;;19/03/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1109;P83;Irrigation;I13;-10;;14/02/08;04/03/10;;;;;A;136,00;5000,00;174,70;44,80;0,74;1282,20;640,00;6680,00;171,40;44,20;0,74;1722,60;190,00;192,00;382,00;3480,00;150,90;61,00;0,60;1406,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1110;P83;Irrigation;I13;-11;;27/02/08;03/04/10;;;;;A;138,00;5280,00;196,30;49,90;0,75;1342,20;631,00;7540,00;177,20;47,60;0,73;2025,40;190,00;191,00;381,00;3500,00;122,90;43,80;0,64;1247,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1111;P83;Irrigation;I13;-12;;26/03/08;;;;;02/04/09;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1112;P83;Irrigation;I13;-13;dry;10/04/08;;28/08/10;;;16/04/09;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1113;P83;Irrigation;I13;-14;dry;26/04/08;;28/08/10;;;30/04/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1114;P83;Irrigation;I13;-15;dry;07/05/08;;28/08/10;;;16/04/09;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1115;P83;Irrigation;I13;-16;dry;05/06/08;;28/08/10;;;30/04/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1116;P83;Irrigation;I13;-17;;19/06/08;22/05/10;;;;16/04/09;F;146,00;4960,00;190,60;159,70;0,16;4155,90;635,00;6040,00;107,20;12,70;0,88;715,60;192,00;195,00;387,00;3820,00;187,50;143,90;0,23;2931,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117;P83;Irrigation;I13;-18;;03/07/08;28/08/10;;26/04/08;;30/04/09;M;140,00;4620,00;189,40;45,50;0,76;1109,90;641,00;6240,00;190,90;46,60;0,76;1523,20;192,00;191,00;383,00;3540,00;188,50;77,30;0,59;1451,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118;P83;Irrigation;I13;-19;;01/08/08;04/09/10;;;;14/05/09;M;142,00;4900,00;270,30;73,70;0,73;1336,00;627,00;6180,00;177,20;59,60;0,66;2078,60;192,00;187,00;379,00;3120,00;194,00;75,40;0,61;1212,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1119;P83;Irrigation;I13;-20;;14/08/08;20/02/10;;;;14/05/09;M;153,00;5200,00;115,10;32,50;0,72;1468,30;658,00;6060,00;140,50;34,70;0,75;1496,70;192,00;189,00;381,00;3240,00;80,40;31,40;0,61;1265,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1120;P83;Irrigation;I13;-21;dry;28/08/08;18/01/11;;;;11/06/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1121;P83;Irrigation;I13;-22;;10/09/08;;;;;11/06/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1122;P83;Irrigation;I13;-23;;15/10/08;;;;;23/07/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1123;P83;Irrigation;I13;-24;;30/10/08;18/12/10;;;;06/08/09;M;148,00;4900,00;199,80;62,30;0,69;1527,90;627,00;6300,00;189,40;50,10;0,74;1666,50;194,00;191,00;385,00;3450,00;175,20;78,30;0,55;1541,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1124;P83;Irrigation;I13;-25;harvesting;12/11/08;22/05/10;;;20/02/10;03/09/09;F;157,00;5800,00;132,70;115,80;0,13;5061,30;673,00;6240,00;142,20;96,90;0,32;4252,20;196,00;190,00;386,00;3280,00;146,50;116,70;0,20;2612,80;38767,00;20740,00;10522,89;1500,00;97,00;15,10;0,84;234,00;4900,00;106,00;33,20;0,69;1534,70;484,00;1340,00;63,00;22,00;0,65;467,90;1217,00;13000,00;211,00;134,50;0,36;8286,70;169,00;105,70;42,00;28,80
1125;P83;Irrigation;I13;-26;dry;10/12/08;18/01/11;14/10/10;;;03/09/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1126;P83;Irrigation;I13;-27;dry;24/12/08;18/01/11;14/10/10;;;01/10/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1127;P83;Irrigation;I13;-28;;07/01/09;03/12/10;;;;15/10/09;M;156,00;5100,00;199,70;89,30;0,55;2280,60;651,00;5800,00;180,80;89,40;0,51;2867,90;195,00;193,00;388,00;3450,00;129,70;79,30;0,39;2109,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1128;P83;Irrigation;I13;-29;;21/01/09;;22/07/10;;;29/10/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1129;P83;Irrigation;I13;-30;dry;05/02/09;18/01/11;;;22/05/10;12/11/09;F;;;;;;;;;;;;;;;;;;;;;38858,00;22400,00;18152,10;1960,00;112,00;99,70;0,11;1745,00;4180,00;89,00;50,20;0,44;2357,70;451,00;1140,00;42,00;35,20;0,16;955,40;1339,00;15120,00;206,00;178,40;0,13;13094,20;163,00;150,50;43,00;27,90
1130;P83;Irrigation;I13;-31;dry;05/03/09;26/03/11;17/03/11;;;10/12/09;M;;;;;;;;;;;;;;;;;;;;
1131;P83;Irrigation;I13;-32;dry;19/03/09;05/08/11;22/06/11;;;24/12/09;M;;;;;;;;;;;;;;;;;;;;
1132;P83;Irrigation;I13;-33;;16/04/09;05/08/11;;;;21/01/10;M;166,00;7300,00;217,00;96,20;0,56;3236,20;467,00;5500,00;215,10;79,60;0,63;2035,30;132,00;134,00;266,00;2300,00;274,40;152,60;0,44;1279,10
1133;P83;Irrigation;I13;-34;dry;30/04/09;02/04/11;31/03/11;;;21/01/10;M;;;;;;;;;;;;;;;;;;;;
1134;P83;Irrigation;I13;-35;dry;14/05/09;05/08/11;04/08/11;;;18/02/10;M;;;;;;;;;;;;;;;;;;;;
1135;P83;Irrigation;I13;-36;;11/06/09;03/12/10;;;;04/03/10;M;145,00;5350,00;210,10;131,10;0,38;3338,30;649,00;6500,00;207,40;114,60;0,45;3591,60;202,00;197,00;399,00;4200,00;216,70;132,60;0,39;2570,00
1136;P83;Irrigation;I13;-37;;25/06/09;18/12/10;;;;01/04/10;M;142,00;5750,00;204,00;74,40;0,64;2097,10;646,00;6800,00;241,90;92,80;0,62;2608,70;201,00;198,00;399,00;4600,00;225,80;94,20;0,58;1919,00
1137;P83;Irrigation;I13;-38;;10/07/09;16/04/11;;;;15/04/10;M;140,00;5300,00;243,80;71,00;0,71;1543,50;638,00;6300,00;216,80;60,60;0,72;1761,00;191,00;194,00;385,00;4100,00;214,40;95,90;0,55;1833,90
1138;P83;Irrigation;I13;-39;dry;23/07/09;08/10/11;21/09/11;;;13/05/10;M;;;;;;;;;;;;;;;;;;;;
1139;P83;Irrigation;I13;-40;;20/08/09;;;;;27/05/10;M;;;;;;;;;;;;;;;;;;;;
1140;P83;Irrigation;I13;-41;dry;03/09/09;29/07/11;12/05/11;;;10/06/10;F;;;;;;;;;;;;;;;;;;;;
1141;P83;Irrigation;I13;-42;;15/10/09;25/03/11;;;;08/07/10;F;144,00;6200,00;233,00;131,70;0,43;3504,50;640,00;6700,00;238,20;103,80;0,56;2919,60;204,00;202,00;406,00;4200,00;250,70;127,30;0,49;2132,70
1142;P83;Irrigation;I13;-43;;29/10/09;16/04/11;;;;22/07/10;M;147,00;5750,00;248,80;78,60;0,68;1816,50;642,00;6400,00;201,20;56,80;0,72;1806,80;196,00;198,00;394,00;4000,00;228,00;105,90;0,54;1857,90
1143;P83;Irrigation;I13;-44;;26/11/09;07/09/11;;;;05/08/10;M;147,00;5000,00;259,80;105,20;0,60;2024,60;645,00;6350,00;228,20;77,70;0,66;2162,10;219,00;216,00;435,00;3400,00;185,40;87,70;0,53;1608,30
1144;P83;Irrigation;I13;-45;;26/11/09;;;;;19/08/10;M;;;;;;;;;;;;;;;;;;;;
1145;P83;Irrigation;I13;-46;;10/12/09;;;;;02/09/10;M;;;;;;;;;;;;;;;;;;;;
1146;P83;Irrigation;I13;-47;;07/01/10;;19/10/11;;25/03/11;30/09/10;F;;;;;;;;;;;;;;;;;;;;;39165,00;36130,00;21055,91;2310,00;206,00;59,70;0,71;669,00;8860,00;235,00;126,10;0,46;4754,20;625,00;1120,00;48,00;13,30;0,72;310,30;2110,00;23840,00;178,00;114,40;0,36;15321,90;147,00;90,70;31,00;23,70
1147;P83;Irrigation;I13;-48;;21/01/10;;;03/11/11;16/04/11;11/11/10;F;;;;;;;;;;;;;;;;;;;;;39187,00;43260,00;25059,94;2850,00;221,00;59,70;0,73;770,00;10300,00;221,00;94,80;0,57;4418,30;930,00;1420,00;52,00;15,30;0,71;417,80;2180,00;28690,00;187,00;126,80;0,32;19454,00;153,00;98,70;34,00;28,10
1148;P83;Irrigation;I13;-49;;04/02/10;29/07/11;;;;11/11/10;M;134,00;5400,00;197,00;85,40;0,57;2340,90;632,00;6550,00;209,00;89,70;0,57;2811,20;198,00;194,00;392,00;3500,00;259,00;145,90;0,44;1971,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1149;P83;Irrigation;I13;-50;;04/03/10;07/09/11;;;;25/11/10;M;139,00;6000,00;250,40;98,60;0,61;2362,60;627,00;6100,00;180,50;61,00;0,66;2061,50;183,00;198,00;381,00;3500,00;193,20;103,40;0,46;1873,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1150;P83;Irrigation;I13;-51;;18/03/10;;;;;19/12/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1151;P83;Irrigation;I13;-52;;01/04/10;07/09/11;;;;06/01/11;M;144,50;5300,00;250,60;88,00;0,65;1861,10;671,00;6150,00;230,80;84,30;0,63;2246,30;244,00;237,00;481,00;3700,00;231,70;134,50;0,42;2147,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1152;P83;Irrigation;I13;-53;;29/04/10;;;;;20/01/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1153;P83;Irrigation;I13;-54;;13/05/10;;;;29/07/11;17/02/11;F;;;;;;;;;;;;;;;;;;;;;39291,00;40560,00;24188,63;2360,00;215,00;85,30;0,60;936,00;8130,00;241,00;138,30;0,43;4665,50;660,00;1200,00;53,00;10,90;0,79;246,80;2125,00;28870,00;190,00;120,70;0,37;18340,00;155,00;95,30;35,00;25,40
1154;P83;Irrigation;I13;-55;;27/05/10;;;;07/09/11;17/03/11;F;;;;;;;;;;;;;;;;;;;;;39331,00;31420,00;18271,54;1790,00;261,00;67,80;0,74;465,00;6340,00;213,00;82,50;0,61;2455,60;350,00;690,00;59,00;11,10;0,81;129,80;1648,00;22600,00;200,00;134,70;0,33;15221,10;165,00;107,70;35,00;27,00
1155;P83;Irrigation;I13;-56;;10/06/10;;;;;14/04/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1156;P83;Irrigation;I13;-57;;08/07/10;;;;;28/04/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1157;P83;Irrigation;I13;-58;;22/07/10;02/07/11;;09/06/11;;12/05/11;M;;;;;;;645,00;6900,00;195,70;49,80;0,75;1755,90;206,00;202,00;408,00;3800,00;218,80;92,20;0,58;1601,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1158;P83;Irrigation;I13;-59;;05/08/10;;;;;26/05/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1159;P83;Irrigation;I13;-60;;02/09/10;;;;;09/06/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1160;P83;Irrigation;I13;-61;;16/09/10;;;;;07/07/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1161;P83;Irrigation;I13;-62;;14/10/10;;;;;07/07/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1162;P83;Irrigation;I13;-63;;28/10/10;;;;;19/08/11;M
1163;P83;Irrigation;I13;-64;;11/11/10;;;;;08/09/11;M
1164;P83;Irrigation;I13;-65;;25/11/10;;;;;21/09/11;M
1165;P83;Irrigation;I13;-66;;23/12/10;;;;;07/10/11;M
1166;P83;Irrigation;I13;-67;;06/01/11;;;;;19/10/11;M
1167;P83;Irrigation;I13;-68;;20/01/11;;;;;;
1168;P83;Irrigation;I13;-69;;17/02/11;;;;;;
1169;P83;Irrigation;I13;-70;;02/03/11;;;;;;
1170;P83;Irrigation;I13;-71;;17/03/11;;;;;;
1171;P83;Irrigation;I13;-72;;31/03/11;;;;;;
1172;P83;Irrigation;I13;-73;;28/04/11;;;;;;
1173;P83;Irrigation;I13;-74;;12/05/11;;;;;;
1174;P83;Irrigation;I13;-75;;09/06/11;;;;;;
1175;P83;Irrigation;I13;-76;;07/07/11;;;;;;
1176;P83;Irrigation;I13;-77;;04/08/11;;;;;;
1177;P83;Irrigation;I13;-78;;04/08/11;;;;;;
1178;P83;Irrigation;I13;-79;;19/08/11;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;P83;Irrigation;I13;-80;;08/09/11;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;P83;Irrigation;I13;-81;;07/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;P83;Irrigation;I13;-82;;19/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;
1179;P83;Irrigation;I13;-83;;03/11/11;;;;;;;;;;;;;;;;;;;;;;;;;;
1180;P83;Irrigation;I14;42;;;01/01/08;;;;;;;;;;;;;;;;;;;;;;;;;
1181;P83;Irrigation;I14;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1182;P83;Irrigation;I14;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1183;P83;Irrigation;I14;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1184;P83;Irrigation;I14;38;;;15/02/08;19/06/08;;;;;105,00;1300,00;118,60;52,40;0,56;574,40;;;;;;;;;;;;;;
1185;P83;Irrigation;I14;37;;;29/02/08;;;;;;117,00;4500,00;208,10;48,20;0,77;1042,30;689,00;6350,00;192,60;49,20;0,74;1622,10;114,00;116,00;230,00;2350,00;163,30;58,50;0,64;841,90
1186;P83;Irrigation;I14;36;;;;01/08/08;;;;;;;;;;;;;;;;;;;;;;;;
1187;P83;Irrigation;I14;33;;;05/01/08;;;;;;119,00;4350,00;247,80;60,50;0,76;1062,00;641,00;6250,00;162,90;44,30;0,73;1699,70;189,00;187,00;376,00;4000,00;174,80;68,70;0,61;1572,10
1188;P83;Irrigation;I14;32;;;15/02/08;16/01/08;;;;;129,00;3500,00;136,50;38,40;0,72;984,60;;;;;;;;;;;;;;
1189;P83;Irrigation;I14;31;;;25/01/08;;;;;;139,00;5350,00;169,90;41,20;0,76;1297,40;632,00;5000,00;195,20;49,40;0,75;1265,40;170,00;168,00;338,00;3050,00;164,00;67,90;0,59;1262,80
1190;P83;Irrigation;I14;30;;;15/02/08;;;;;;100,00;1000,00;79,60;51,30;0,36;644,50;;;;;;;;;;;;;;
1191;P83;Irrigation;I14;29;;;29/02/08;;;;;;114,00;4850,00;237,00;63,30;0,73;1295,40;646,00;6700,00;199,40;50,80;0,75;1706,90;197,00;194,00;391,00;3600,00;237,00;56,60;0,76;859,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;P83;Irrigation;I14;28;;;14/03/08;;;;;;110,00;4450,00;181,30;47,20;0,74;1158,50;660,00;6000,00;208,30;49,10;0,76;1414,30;176,00;164,00;340,00;3100,00;157,60;64,90;0,59;1276,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;P83;Irrigation;I14;27;;;;14/11/08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;P83;Irrigation;I14;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;P83;Irrigation;I14;25;;;05/01/08;;;;;;135,00;5450,00;211,90;48,80;0,77;1255,10;646,00;6150,00;214,50;55,30;0,74;1585,50;198,00;194,00;392,00;3650,00;186,30;71,50;0,62;1400,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;P83;Irrigation;I14;24;;;18/01/08;;;08/01/08;;;140,00;5800,00;205,80;46,90;0,77;1321,80;637,00;6400,00;202,40;49,70;0,75;1571,50;190,00;192,00;382,00;3100,00;205,60;82,70;0,60;1246,90;37993,00;29800,00;16344,08;1900,00;212,60;30,40;0,86;272,00;6300,00;129,60;43,90;0,66;2134,00;123,00;300,00;60,30;7,50;0,88;37,30;1525,00;21300,00;285,00;186,00;0,35;13901,10;247,70;158,60;37,30;27,40
1197;P83;Irrigation;I14;23;;;25/01/08;;;;;;135,00;5300,00;227,70;47,80;0,79;1112,60;638,00;6100,00;214,90;51,30;0,76;1456,20;188,00;190,00;378,00;3250,00;167,80;67,60;0,60;1309,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;P83;Irrigation;I14;22;;;15/02/08;;;;;;130,00;5750,00;235,20;52,40;0,78;1281,00;635,00;6300,00;192,10;45,30;0,76;1485,60;193,00;193,00;386,00;3200,00;179,20;72,80;0,59;1300,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;P83;Irrigation;I14;21;;;29/02/08;;;;;;132,00;5000,00;211,00;46,10;0,78;1092,40;626,00;6400,00;185,90;40,70;0,78;1401,20;180,00;194,00;374,00;4500,00;205,70;77,10;0,63;1686,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1200;P83;Irrigation;I14;20;;;14/03/08;;;05/01/08;;;117,00;4550,00;212,10;48,10;0,77;1031,80;630,00;6100,00;147,70;35,50;0,76;1466,10;166,00;170,00;336,00;2900,00;147,00;61,40;0,58;1211,30;37990,00;28100,00;15087,00;1250,00;199,90;29,20;0,85;183,00;6400,00;180,50;57,70;0,68;2045,90;335,00;600,00;56,80;7,30;0,87;77,10;1664,00;19850,00;253,30;163,10;0,36;12781,40;213,00;133,70;40,30;29,40
1201;P83;Irrigation;I14;19;;;11/04/08;;;;;;;;;;;;626,00;6200,00;114,80;32,70;0,72;1766,00;188,00;185,00;373,00;3750,00;270,40;99,00;0,63;1373,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202;P83;Irrigation;I14;18;;;25/04/08;;;25/01/08;;;;;;;;;603,00;5400,00;141,00;34,20;0,76;1309,80;181,00;176,00;357,00;2700,00;193,40;80,70;0,58;1126,60;38010,00;28530,00;15653,57;1380,00;136,20;18,50;0,86;187,00;5400,00;170,30;49,90;0,71;1582,30;226,00;450,00;74,70;9,10;0,88;54,80;1525,00;21300,00;260,30;169,00;0,35;13829,00;213,90;137,00;46,40;32,00
1203;P83;Irrigation;I14;17;;;;;01/08/08;15/02/08;;;;;;;;;;;;;;;;;;;;;;;38031,00;30300,00;16556,55;1900,00;210,60;29,20;0,86;263,00;6200,00;215,10;69,60;0,68;2006,10;350,00;700,00;98,50;11,90;0,88;84,60;2110,00;21500,00;273,70;180,80;0,34;14202,40;231,90;151,20;41,80;29,60
1204;P83;Irrigation;I14;16;;;29/02/08;;;29/02/08;;;128,00;6500,00;219,20;43,80;0,80;1298,80;646,00;5850,00;110,00;26,70;0,76;1420,00;184,00;181,00;365,00;3750,00;182,10;68,50;0,62;1410,60;38045,00;29700,00;15568,93;1750,00;234,00;33,50;0,86;251,00;7200,00;281,40;94,40;0,66;2415,40;314,00;550,00;43,60;5,30;0,88;66,90;2562,00;20200,00;220,00;139,80;0,37;12836,20;181,50;114,30;38,50;25,50
1205;P83;Irrigation;I14;15;;;22/08/08;;;14/03/08;;;;;;;;;606,50;5100,00;163,60;35,20;0,78;1097,30;172,00;170,00;342,00;2800,00;155,70;57,50;0,63;1034,00;38059,00;28550,00;14680,64;2000,00;200,00;26,90;0,87;269,00;6800,00;181,30;53,00;0,71;1987,90;39,60;550,00;52,10;5,80;0,89;61,20;2064,00;19200,00;146,30;94,20;0,36;12362,50;111,30;69,10;35,00;25,10
1206;P83;Irrigation;I14;14;;;27/06/08;;;11/04/08;;;;;;;;;613,00;5600,00;186,60;46,90;0,75;1407,50;198,00;182,00;380,00;2650,00;120,90;47,70;0,61;1045,50;38087,00;29220,00;15814,07;1700,00;231,10;34,10;0,85;251,00;7300,00;152,80;53,80;0,65;2570,30;222,00;220,00;44,00;5,50;0,88;27,50;3046,00;20000,00;164,90;106,90;0,35;12965,40;132,50;84,10;32,40;22,80
1207;P83;Irrigation;I14;13;;;05/08/08;;;25/04/08;;;;;;;;;585,00;5750,00;232,10;40,40;0,83;1000,90;186,00;188,00;374,00;4200,00;103,00;41,20;0,60;1680,00;38101,00;29350,00;15981,02;1800,00;270,50;38,80;0,86;258,00;7000,00;179,30;59,20;0,67;2311,20;145,00;150,00;63,10;8,10;0,87;19,30;2660,00;20400,00;117,90;77,40;0,34;13392,40;96,20;61,80;21,70;15,60
1208;P83;Irrigation;I14;12;;;22/08/08;;;;;;;;;;;;594,00;6100,00;60,20;10,50;0,83;1064,00;190,00;188,00;378,00;2850,00;229,20;86,90;0,62;1080,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;P83;Irrigation;I14;11;;;;14/11/08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;P83;Irrigation;I14;10;dry;;;21/01/09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1211;P83;Irrigation;I14;9;;;;24/12/08;;27/06/08;02/01/08;F;;;;;;;;;;;;;;;;;;;;;38164,00;35300,00;20366,53;1200,00;192,10;27,80;0,86;174,00;6300,00;103,10;29,70;0,71;1814,80;356,00;950,00;31,90;3,60;0,89;107,20;2855,00;26850,00;142,40;96,90;0,32;18270,80;117,30;79,30;25,10;17,60
1212;P83;Irrigation;I14;8;;;14/11/08;;;05/08/08;16/01/08;F;;;;;;;630,00;7180,00;232,40;60,60;0,74;1872,20;194,00;198,00;392,00;3200,00;116,50;47,70;0,59;1310,20;38203,00;16200,00;9378,10;900,00;167,40;27,30;0,84;147,00;3200,00;93,60;27,70;0,70;947,00;46,00;100,00;18,70;1,90;0,90;10,20;1732,00;12000,00;121,10;83,50;0,31;8274,20;99,30;68,40;21,80;15,10
1213;P83;Irrigation;I14;7;;;;;15/10/08;22/08/08;14/02/08;F;;;;;;;;;;;;;;;;;;;;;38220,00;18350,00;10116,58;1850,00;129,50;20,40;0,84;291,00;4400,00;161,20;53,90;0,67;1471,20;108,00;100,00;42,70;7,30;0,83;17,10;1732,00;12000,00;142,50;99,00;0,31;8336,80;117,80;80,80;24,70;18,20
1214;P83;Irrigation;I14;6;;;21/03/09;;;;;A;140,00;6840,00;239,70;55,00;0,77;1569,50;680,00;7420,00;179,00;44,30;0,75;1836,30;204,00;206,00;410,00;3320,00;63,90;24,40;0,62;1267,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;P83;Irrigation;I14;5;dry;;;03/07/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;P83;Irrigation;I14;4;dry;;;17/03/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;P83;Irrigation;I14;3;dry;;;17/03/09;19/02/09;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;P83;Irrigation;I14;2;dry;;;20/08/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;P83;Irrigation;I14;1;dry;;;19/02/09;;;15/10/08;F;;;;;;;;;;;;;;;;;;;;;38431,00;27260,00;15382,52;1400,00;241,10;36,90;0,85;214,00;6380,00;140,20;43,70;0,69;1988,60;240,00;280,00;35,40;4,50;0,87;35,60;2160,00;19200,00;225,10;154,10;0,32;13144,00;188,50;127,60;36,60;26,50
1220;P83;Irrigation;I14;-1;dry;12/09/07;;17/10/09;;;07/05/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;P83;Irrigation;I14;-2;dry;26/09/07;;11/06/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;P83;Irrigation;I14;-3;dry;24/10/07;;12/05/09;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1223;P83;Irrigation;I14;-4;dry;24/10/07;;17/10/09;;;15/10/08;M
1224;P83;Irrigation;I14;-5;dry;21/11/07;;10/07/09;20/08/09;;30/10/08;M
